Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Block,AveStim,Duration,Condition
3,48,44,4,6.75249,2.24699,2,49,100,0
3,36,37,7,2.656935,2.38568,2,49,2000,1
3,45,48,4,5.12319,1.89171,2,49,100,0
3,56,46,6,6.01688,1.963335,2,49,2000,1
3,60,42,7,4.35182,1.733925,2,49,2000,1
3,54,46,5,5.548255,2.554205,2,49,100,0
3,35,36,3,5.91708,2.578775,2,49,100,0
3,59,52,6,5.306215,2.46617,2,49,2000,1
3,64,52,3,5.300875,2.02232,2,49,2000,1
3,61,54,7,4.372115,2.10165,2,49,100,0
3,44,50,7,5.175845,6.122405,2,49,100,0
3,61,62,3,3.292035,1.916205,2,49,2000,1
3,34,33,6,6.71673,1.628885,2,49,100,0
3,42,51,6,6.594065,1.688395,2,49,2000,1
3,41,40,7,4.29583,2.33867,2,49,100,0
3,56,55,4,2.54764,2.015705,2,49,2000,1
3,52,59,7,4.73743,1.94515,2,49,2000,1
3,38,47,3,4.998055,2.482265,2,49,100,0
3,54,64,7,6.93498,2.135845,2,49,100,0
3,58,56,3,5.52603,2.271325,2,49,2000,1
3,38,39,7,4.8164,2.04634,2,49,100,0
3,55,57,3,3.046,2.84775,2,49,2000,1
3,59,60,7,2.96405,1.914565,2,49,2000,1
3,52,57,2,5.758265,2.89517,2,49,100,0
3,57,54,7,4.399585,2.24428,2,49,100,0
3,60,63,4,2.51704,1.92101,2,49,2000,1
3,56,66,7,3.604255,1.63039,2,49,100,0
3,53,53,6,3.16824,2.40955,2,49,2000,1
3,54,49,6,5.52787,2.990545,2,49,100,0
3,64,51,3,4.32224,1.65335,2,49,2000,1
3,55,53,7,3.95858,1.851815,2,49,100,0
3,57,55,8,2.24081,1.500005,2,49,2000,1
3,52,60,4,3.60692,1.58371,2,49,100,0
3,60,58,7,4.747825,1.67674,2,49,2000,1
3,35,36,5,3.11669,1.348555,3,32,2000,1
3,40,31,6,3.679555,2.328365,3,32,100,0
3,32,37,2,3.201,1.831435,3,32,100,0
3,41,40,8,2.634725,1.98763,3,32,2000,1
3,36,34,3,4.6398,2.00801,3,32,100,0
3,19,22,7,2.232825,1.571295,3,32,2000,1
3,37,50,3,4.40646,3.124965,3,32,100,0
3,35,32,6,3.85826,2.95713,3,32,2000,1
3,29,37,7,7.786815,2.116635,3,32,100,0
3,28,28,4,6.860025,1.83493,3,32,2000,1
3,37,36,4,3.36694,2.332115,3,32,2000,1
3,32,38,0,6.906665,2.90061,3,32,100,0
3,45,44,10,4.530235,3.167545,3,32,100,0
3,46,41,9,3.1061,2.05793,3,32,2000,1
3,38,33,7,3.186495,1.86807,3,32,2000,1
3,46,32,9,4.694255,3.009795,3,32,100,0
3,24,20,10,4.010235,3.023255,3,32,100,0
3,33,40,3,4.30945,1.643645,3,32,2000,1
3,46,43,5,6.374205,2.12659,3,32,100,0
3,41,37,7,6.96781,2.52419,3,32,2000,1
3,29,30,10,3.553215,2.70911,3,32,2000,1
3,43,37,2,4.865465,1.70732,3,32,100,0
3,24,26,4,4.85311,2.50743,3,32,2000,1
3,26,28,5,3.660255,3.65559,3,32,100,0
3,40,32,0,4.40298,2.085795,3,32,100,0
3,20,21,3,7.1541,3.807625,3,32,2000,1
3,45,35,6,4.63387,2.04474,3,32,100,0
3,41,41,0,8.52663,2.127815,3,32,2000,1
3,30,26,3,4.566565,1.693265,3,32,100,0
3,31,30,6,4.585845,2.09052,3,32,2000,1
3,30,38,4,5.26464,1.624665,3,32,100,0
3,41,40,3,5.95535,2.527025,3,32,2000,1
3,31,44,6,3.255865,1.54492,3,32,100,0
3,37,46,0,2.51116,4.383275,3,32,2000,1
3,34,35,7,3.75231,2.26794,3,32,2000,1
3,37,35,4,4.23567,2.183065,3,32,100,0
3,22,29,7,4.870035,1.969435,3,32,100,0
3,35,33,3,3.873185,1.60169,3,32,2000,1
3,33,31,0,5.473595,2.130005,3,32,100,0
3,45,36,1,3.339435,1.352715,3,32,2000,1
3,47,51,5,5.26421,1.786845,4,47,2000,1
3,62,54,2,4.891405,2.09118,4,47,100,0
3,44,48,7,4.679135,2.320435,4,47,2000,1
3,40,44,0,4.951085,2.59159,4,47,100,0
3,39,39,6,4.253915,1.763465,4,47,2000,1
3,62,45,7,6.92048,2.880645,4,47,100,0
3,34,42,2,4.3506,2.399845,4,47,2000,1
3,61,64,6,4.21987,2.29846,4,47,100,0
3,62,61,6,5.38001,2.394425,4,47,100,0
3,32,32,6,6.47019,2.575695,4,47,2000,1
3,32,44,7,7.82874,2.222405,4,47,100,0
3,39,46,8,6.44483,4.995165,4,47,2000,1
3,33,36,6,7.1296,4.18289,4,47,100,0
3,40,43,6,7.730035,1.83445,4,47,2000,1
3,34,52,7,4.178985,6.11056,4,47,2000,1
3,33,46,4,3.83653,2.512895,4,47,100,0
3,38,50,1,4.59285,1.742295,4,47,2000,1
3,33,51,0,5.93724,1.43767,4,47,100,0
3,54,49,6,5.782665,1.597615,4,47,2000,1
3,51,49,6,5.34875,2.113925,4,47,100,0
3,39,45,0,3.06475,2.93075,4,47,2000,1
3,43,51,7,4.029535,1.239585,4,47,100,0
3,46,52,8,6.126045,1.52118,4,47,2000,1
3,38,41,6,7.621255,3.11344,4,47,100,0
3,32,38,7,4.02717,2.446565,4,47,2000,1
3,38,45,2,7.490955,2.4153,4,47,100,0
3,57,48,7,4.755855,1.422445,4,47,100,0
3,51,47,7,8.13588,1.930155,4,47,2000,1
3,47,55,2,7.80982,1.81556,4,47,100,0
3,53,49,6,4.61359,1.788035,4,47,2000,1
3,39,43,2,4.73818,1.52157,4,47,100,0
3,56,47,7,5.844985,2.54185,4,47,2000,1
3,58,56,3,3.381305,1.63793,4,47,2000,1
3,40,40,2,5.908685,2.50671,4,47,100,0
3,57,60,6,3.12903,1.774515,4,47,2000,1
3,52,52,2,4.08883,2.141835,4,47,100,0
3,48,57,6,4.286555,1.71834,4,47,2000,1
3,55,48,5,5.462255,2.75419,4,47,100,0
3,49,62,7,4.465915,2.138835,4,47,100,0
3,49,37,6,5.724955,1.79662,4,47,2000,1
3,49,46,5,4.3316,1.65104,5,48,100,0
3,60,55,7,3.05892,1.89944,5,48,2000,1
3,40,40,7,3.11593,1.6429,5,48,2000,1
3,49,51,1,3.56303,1.265065,5,48,100,0
3,36,32,6,3.421175,3.79502,5,48,2000,1
3,57,46,6,3.497735,1.86503,5,48,100,0
3,46,41,0,3.37771,2.504385,5,48,100,0
3,35,33,1,2.31015,1.23683,5,48,2000,1
3,34,29,3,2.67226,2.81785,5,48,2000,1
3,52,47,5,4.568715,1.711445,5,48,100,0
3,33,47,5,4.55315,1.55157,5,48,2000,1
3,52,50,3,4.67237,1.72325,5,48,100,0
3,48,51,4,3.270265,2.27519,5,48,100,0
3,37,33,6,2.22407,1.925255,5,48,2000,1
3,42,41,7,2.794965,1.34771,5,48,2000,1
3,63,49,3,3.4359,1.256275,5,48,100,0
3,60,47,8,2.712305,1.70869,5,48,100,0
3,60,54,3,2.374325,1.566145,5,48,2000,1
3,40,38,3,2.87329,1.38459,5,48,2000,1
3,56,41,7,5.19418,1.56064,5,48,100,0
3,35,31,3,4.579295,2.21831,5,48,100,0
3,62,51,0,3.13346,1.481155,5,48,2000,1
3,58,53,9,3.389905,1.687515,5,48,2000,1
3,42,43,4,3.88955,1.916365,5,48,100,0
3,50,36,7,4.714495,1.33862,5,48,100,0
3,36,43,7,4.828985,1.69263,5,48,2000,1
3,50,42,7,3.55087,2.263045,5,48,100,0
3,36,45,3,3.277095,1.95527,5,48,2000,1
3,59,52,7,3.973805,1.48786,5,48,2000,1
3,60,46,0,4.894565,1.7525,5,48,100,0
3,54,42,9,3.693635,1.880265,5,48,100,0
3,58,50,9,3.847085,1.744995,5,48,2000,1
3,63,52,6,3.86509,1.466455,5,48,100,0
3,50,47,2,4.47412,1.55069,5,48,2000,1
3,51,37,0,3.518685,2.20686,5,48,100,0
3,44,36,5,3.84477,1.29383,5,48,2000,1
3,50,44,7,4.010625,1.64579,5,48,100,0
3,51,49,7,4.398555,1.6993,5,48,2000,1
3,48,46,3,2.86731,1.225475,5,48,2000,1
3,34,40,3,4.34507,1.493205,5,48,100,0
3,40,35,5,3.27422,1.510335,6,30,100,0
3,19,22,7,1.894995,1.6427,6,30,2000,1
3,44,43,7,3.11892,1.91911,6,30,2000,1
3,16,17,3,3.08918,2.100165,6,30,100,0
3,17,20,7,3.196025,1.674385,6,30,2000,1
3,27,21,7,4.19984,2.155855,6,30,100,0
3,42,40,3,4.39736,1.84573,6,30,2000,1
3,23,24,7,4.232655,1.819885,6,30,100,0
3,35,28,8,3.17382,1.425585,6,30,100,0
3,23,25,4,4.05357,1.44493,6,30,2000,1
3,23,22,6,4.26475,1.54851,6,30,100,0
3,30,30,6,4.095095,2.02549,6,30,2000,1
3,16,15,3,3.113255,1.961485,6,30,100,0
3,30,32,6,3.530045,1.59593,6,30,2000,1
3,45,41,8,4.86982,1.79106,6,30,2000,1
3,15,20,6,4.549685,1.53128,6,30,100,0
3,31,34,8,3.66314,4.25517,6,30,2000,1
3,19,20,2,4.784975,1.6284,6,30,100,0
3,30,26,7,2.990735,1.671125,6,30,2000,1
3,38,30,4,3.696575,2.053095,6,30,100,0
3,31,32,7,2.770815,1.834865,6,30,100,0
3,20,19,7,2.9013,1.365065,6,30,2000,1
3,16,21,3,3.132125,1.8691,6,30,2000,1
3,25,24,7,2.54836,1.41363,6,30,100,0
3,44,37,3,2.982685,1.16231,6,30,2000,1
3,39,34,7,3.36416,1.29988,6,30,100,0
3,38,40,4,3.932675,1.763275,6,30,100,0
3,23,33,6,3.8954,1.55614,6,30,2000,1
3,36,38,6,4.38246,2.587875,6,30,2000,1
3,29,30,7,3.44179,1.45181,6,30,100,0
3,37,40,6,3.98771,1.224115,6,30,2000,1
3,24,23,2,5.131125,1.6253,6,30,100,0
3,31,31,4,3.330865,2.77892,6,30,100,0
3,30,33,5,2.97725,1.06664,6,30,2000,1
3,40,41,7,4.53086,1.55904,6,30,2000,1
3,36,35,7,6.35709,2.11444,6,30,100,0
3,38,40,3,4.26203,2.55102,6,30,100,0
3,16,18,3,4.858185,2.09565,6,30,2000,1
3,42,36,6,3.50786,1.80771,6,30,100,0
3,15,16,7,5.449875,1.674815,6,30,2000,1
4,41,39,5,2.913355,2.372225,1,48,2000,1
4,46,32,2,4.658735,1.77807,1,48,100,0
4,54,48,6,2.642305,2.28384,1,48,2000,1
4,54,53,4,4.18283,2.953225,1,48,100,0
4,58,60,5,2.574575,1.5763,1,48,2000,1
4,47,43,3,3.532225,2.10488,1,48,100,0
4,61,57,4,3.835635,3.5257,1,48,100,0
4,44,31,5,2.51171,2.12478,1,48,2000,1
4,60,40,5,4.609605,3.146305,1,48,2000,1
4,42,38,2,4.898515,2.338995,1,48,100,0
4,41,49,2,3.75801,3.202235,1,48,100,0
4,43,38,7,2.829565,2.052485,1,48,2000,1
4,40,29,7,3.81917,2.791495,1,48,2000,1
4,53,41,1,4.33185,1.806635,1,48,100,0
4,44,33,6,2.46001,1.959135,1,48,2000,1
4,39,47,2,3.755785,1.7297,1,48,100,0
4,60,55,2,4.6863,2.451445,1,48,100,0
4,47,46,4,3.32693,2.25028,1,48,2000,1
4,44,38,4,3.16865,4.962305,1,48,100,0
4,41,30,6,3.49756,2.02458,1,48,2000,1
4,54,56,7,3.53381,1.863505,1,48,2000,1
4,60,53,2,3.53246,2.233885,1,48,100,0
4,48,32,3,4.82715,4.69992,1,48,100,0
4,48,36,7,3.20951,2.34313,1,48,2000,1
4,37,28,6,2.88677,2.815125,1,48,2000,1
4,60,41,2,4.29648,2.056425,1,48,100,0
4,46,46,1,3.65842,2.040725,1,48,100,0
4,56,54,7,2.980155,1.984265,1,48,2000,1
4,46,40,6,2.763345,1.483665,1,48,2000,1
4,63,50,2,2.537,3.35589,1,48,100,0
4,61,48,4,3.908395,2.45202,1,48,2000,1
4,61,37,3,3.56402,2.65353,1,48,100,0
4,43,27,6,3.41518,2.459595,1,48,2000,1
4,61,50,6,2.811625,2.012205,1,48,100,0
4,63,56,5,3.071625,3.230855,1,48,100,0
4,37,24,4,2.91886,3.26772,1,48,2000,1
4,55,32,5,3.34234,1.9035,1,48,2000,1
4,62,49,5,3.17287,2.904095,1,48,100,0
4,58,46,6,3.556315,2.32302,1,48,2000,1
4,46,39,2,2.82932,2.12944,1,48,100,0
4,45,24,4,2.64455,4.87838,2,43,2000,1
4,35,23,1,2.812345,2.706355,2,43,100,0
4,45,31,4,2.75013,1.603855,2,43,2000,1
4,40,32,1,3.94842,3.161635,2,43,100,0
4,40,33,1,4.22334,1.94738,2,43,100,0
4,32,21,6,1.786265,2.16889,2,43,2000,1
4,50,31,4,8.39499,2.01538,2,43,100,0
4,33,22,7,2.465495,2.080745,2,43,2000,1
4,55,35,3,2.912455,2.690325,2,43,100,0
4,54,40,1,6.600775,1.8627,2,43,2000,1
4,57,53,3,2.58638,2.028995,2,43,2000,1
4,53,54,2,2.52846,2.26494,2,43,100,0
4,47,33,4,2.27735,1.84673,2,43,2000,1
4,41,40,1,3.26267,2.532605,2,43,100,0
4,39,29,6,3.18211,2.920545,2,43,2000,1
4,47,30,1,2.856135,1.52446,2,43,100,0
4,53,34,2,2.723905,2.077595,2,43,100,0
4,56,48,6,2.628075,3.58488,2,43,2000,1
4,56,49,2,3.56885,2.178455,2,43,100,0
4,28,20,8,1.99028,2.210595,2,43,2000,1
4,48,37,3,3.835065,3.355745,2,43,100,0
4,44,39,6,3.161605,2.153185,2,43,2000,1
4,50,37,4,2.82487,3.061745,2,43,100,0
4,43,29,6,2.113985,1.70263,2,43,2000,1
4,55,39,6,2.888375,1.90358,2,43,2000,1
4,54,39,1,6.44625,1.476145,2,43,100,0
4,46,30,1,3.058335,3.009405,2,43,100,0
4,57,42,6,2.764945,2.10163,2,43,2000,1
4,32,26,2,2.78467,1.68214,2,43,100,0
4,36,24,8,1.856465,2.048955,2,43,2000,1
4,30,31,1,4.25793,1.61236,2,43,100,0
4,54,44,7,2.0995,1.45105,2,43,2000,1
4,49,39,3,3.115985,1.47531,2,43,100,0
4,41,31,4,2.1038,1.49935,2,43,2000,1
4,49,31,3,4.375965,1.918325,2,43,100,0
4,39,29,6,2.72254,1.82352,2,43,2000,1
4,44,37,3,2.80343,1.72604,2,43,2000,1
4,32,29,6,3.11806,2.565535,2,43,100,0
4,40,27,6,2.331005,1.217265,2,43,2000,1
4,57,41,3,3.457035,2.08816,2,43,100,0
4,26,20,4,4.05613,2.079645,3,31,100,0
4,19,20,4,4.98106,1.91501,3,31,2000,1
4,36,27,6,3.915205,1.72576,3,31,100,0
4,42,36,7,4.524565,1.871055,3,31,2000,1
4,16,21,7,7.31099,1.81426,3,31,100,0
4,29,24,8,2.45617,2.032015,3,31,2000,1
4,38,31,7,2.55654,2.947235,3,31,2000,1
4,19,28,1,4.486855,2.04404,3,31,100,0
4,40,40,4,3.10069,4.624545,3,31,100,0
4,28,26,2,7.52962,2.18492,3,31,2000,1
4,40,25,0,7.828135,1.44291,3,31,100,0
4,35,42,7,5.06588,2.21761,3,31,2000,1
4,17,19,6,4.475625,3.90362,3,31,100,0
4,31,24,7,6.51284,1.83081,3,31,2000,1
4,39,31,7,4.128835,2.95153,3,31,2000,1
4,31,22,4,3.76467,1.837135,3,31,100,0
4,26,25,2,2.87662,1.81419,3,31,100,0
4,34,28,3,2.516245,2.557545,3,31,2000,1
4,34,32,2,3.69405,2.149835,3,31,100,0
4,21,18,8,2.90194,2.83138,3,31,2000,1
4,26,24,6,2.885815,2.928055,3,31,100,0
4,34,37,8,3.015495,2.794745,3,31,2000,1
4,26,22,6,3.618975,1.73343,3,31,100,0
4,37,33,6,3.203975,2.10474,3,31,2000,1
4,16,21,4,3.72187,2.38382,3,31,100,0
4,42,31,6,3.05612,1.612815,3,31,2000,1
4,20,20,9,3.143875,1.66061,3,31,2000,1
4,37,32,3,4.083165,2.524665,3,31,100,0
4,35,31,3,3.00901,2.35402,3,31,2000,1
4,40,29,2,3.199875,1.692785,3,31,100,0
4,30,28,2,4.503685,1.7244,3,31,100,0
4,22,20,9,2.614705,2.000525,3,31,2000,1
4,25,26,5,2.63595,3.31572,3,31,2000,1
4,29,31,6,2.33997,1.29807,3,31,100,0
4,20,22,9,2.178525,2.17446,3,31,2000,1
4,19,19,4,3.16025,2.153305,3,31,100,0
4,41,34,4,2.30883,2.928255,3,31,100,0
4,31,26,5,2.21347,1.30565,3,31,2000,1
4,38,31,5,2.836465,1.266045,3,31,100,0
4,18,20,9,2.760565,1.419875,3,31,2000,1
4,51,46,5,3.433125,1.710005,4,38,2000,1
4,32,31,2,2.389675,2.071765,4,38,100,0
4,48,39,4,3.77356,2.015095,4,38,100,0
4,42,31,3,2.74486,1.62929,4,38,2000,1
4,40,29,5,2.713725,1.482605,4,38,100,0
4,41,35,3,4.20519,1.861825,4,38,2000,1
4,24,21,7,2.048935,2.20246,4,38,2000,1
4,29,29,5,2.814415,2.16949,4,38,100,0
4,38,31,2,4.212445,1.353515,4,38,100,0
4,34,30,7,3.64564,2.221085,4,38,2000,1
4,49,39,6,2.885495,1.86243,4,38,2000,1
4,53,42,3,3.34702,3.96732,4,38,100,0
4,33,26,7,3.77023,1.98832,4,38,2000,1
4,46,38,3,3.46738,2.032165,4,38,100,0
4,36,23,2,2.841835,2.28767,4,38,100,0
4,50,39,6,2.731565,1.637365,4,38,2000,1
4,46,36,6,2.890245,1.547535,4,38,2000,1
4,52,45,3,3.209355,2.08017,4,38,100,0
4,46,41,5,3.26975,1.83869,4,38,2000,1
4,50,38,2,2.982415,1.53115,4,38,100,0
4,53,39,2,3.08569,1.8829,4,38,100,0
4,30,23,2,2.71655,1.66294,4,38,2000,1
4,24,21,8,1.88153,1.806015,4,38,2000,1
4,33,29,5,2.992955,2.752625,4,38,100,0
4,28,21,1,3.63185,2.04378,4,38,100,0
4,24,21,8,2.43566,2.03223,4,38,2000,1
4,48,34,5,3.62632,1.729375,4,38,100,0
4,32,28,5,2.887725,1.427035,4,38,2000,1
4,41,32,2,2.79675,2.419,4,38,100,0
4,38,39,3,2.414485,1.756235,4,38,2000,1
4,47,41,6,3.08329,1.45873,4,38,2000,1
4,49,38,2,2.78466,1.798045,4,38,100,0
4,26,22,9,1.539545,2.0725,4,38,2000,1
4,46,41,3,4.30086,1.378815,4,38,100,0
4,30,29,2,2.273645,1.548095,4,38,2000,1
4,50,43,5,3.15358,1.98441,4,38,100,0
4,25,28,1,3.33065,2.380055,4,38,100,0
4,49,49,3,2.70994,1.83016,4,38,2000,1
4,40,30,3,3.61139,3.14609,4,38,2000,1
4,33,28,2,3.69337,2.120985,4,38,100,0
4,33,37,3,4.08168,1.91159,5,40,100,0
4,48,43,5,2.165285,2.32251,5,40,2000,1
4,26,22,6,1.94491,2.492385,5,40,2000,1
4,44,34,5,2.358375,2.16081,5,40,100,0
4,43,32,4,2.43168,1.47164,5,40,100,0
4,41,39,5,2.27888,1.4433,5,40,2000,1
4,48,41,4,2.24013,1.777625,5,40,2000,1
4,55,46,5,3.40219,3.18664,5,40,100,0
4,34,24,2,2.65347,1.48299,5,40,100,0
4,45,39,6,2.89752,2.67709,5,40,2000,1
4,40,38,7,2.819115,2.00033,5,40,2000,1
4,42,39,2,3.89566,1.32175,5,40,100,0
4,54,48,7,2.93769,2.265615,5,40,2000,1
4,36,28,2,3.44705,1.894835,5,40,100,0
4,25,22,9,2.144175,2.06552,5,40,2000,1
4,34,29,1,4.683155,1.870315,5,40,100,0
4,31,29,1,2.75743,1.645525,5,40,100,0
4,49,42,4,2.31567,1.94426,5,40,2000,1
4,40,34,3,4.97669,1.64522,5,40,100,0
4,28,25,5,3.974205,2.209325,5,40,2000,1
4,54,40,2,2.398735,2.677725,5,40,100,0
4,49,48,5,2.63348,1.539955,5,40,2000,1
4,42,31,4,2.97726,1.718375,5,40,2000,1
4,27,22,2,2.39898,1.79052,5,40,100,0
4,35,34,4,2.019305,3.299665,5,40,2000,1
4,34,28,3,2.76204,2.294635,5,40,100,0
4,47,32,5,2.717555,1.92052,5,40,100,0
4,48,39,4,2.4047,1.97982,5,40,2000,1
4,44,41,3,3.27225,2.855515,5,40,100,0
4,55,43,3,2.512275,1.54825,5,40,2000,1
4,43,34,3,3.06142,1.41005,5,40,2000,1
4,33,29,4,3.05501,1.322405,5,40,100,0
4,46,32,3,3.181765,1.846685,5,40,100,0
4,37,30,3,2.770865,2.64496,5,40,2000,1
4,48,38,5,2.57529,3.396355,5,40,2000,1
4,25,22,1,2.770325,1.754725,5,40,100,0
4,50,42,4,2.4832,1.90351,5,40,2000,1
4,27,24,4,5.67422,1.46735,5,40,100,0
4,34,24,2,3.564215,1.386455,5,40,100,0
4,25,21,2,1.99931,2.096075,5,40,2000,1
4,36,32,6,2.156015,1.907365,6,32,2000,1
4,41,31,1,5.883845,37.13377,6,32,100,0
4,41,28,5,3.566185,2.47532,6,32,2000,1
4,35,36,4,3.478495,2.26589,6,32,100,0
4,41,36,6,4.146725,2.03986,6,32,2000,1
4,39,29,3,3.746085,1.801555,6,32,100,0
4,31,26,4,2.297825,2.05656,6,32,2000,1
4,24,23,4,5.17783,2.1304,6,32,100,0
4,36,30,4,2.51825,1.838935,6,32,100,0
4,20,20,9,2.563545,2.27381,6,32,2000,1
4,36,29,3,3.843435,1.84679,6,32,100,0
4,26,24,7,2.232545,2.210005,6,32,2000,1
4,41,28,3,3.23498,1.93529,6,32,100,0
4,26,21,9,1.63863,2.67745,6,32,2000,1
4,35,30,3,2.87844,1.70023,6,32,100,0
4,30,34,3,2.808935,1.539535,6,32,2000,1
4,30,28,2,3.174725,1.95184,6,32,100,0
4,20,20,7,3.18706,1.95875,6,32,2000,1
4,24,26,7,2.857235,2.476465,6,32,2000,1
4,45,30,5,2.34651,2.298395,6,32,100,0
4,31,28,4,2.592535,1.55587,6,32,100,0
4,27,25,3,2.696915,1.81383,6,32,2000,1
4,38,40,7,2.442435,2.274935,6,32,2000,1
4,38,34,5,5.452575,2.56813,6,32,100,0
4,18,20,4,3.215295,2.851345,6,32,2000,1
4,17,21,5,2.329345,1.201235,6,32,100,0
4,36,38,7,2.369655,2.043315,6,32,2000,1
4,28,29,4,3.327565,3.14663,6,32,100,0
4,20,24,1,2.85752,1.69317,6,32,100,0
4,42,33,5,2.952775,2.177545,6,32,2000,1
4,17,19,2,3.5381,1.77421,6,32,100,0
4,37,36,3,6.53933,1.50709,6,32,2000,1
4,32,29,4,2.886325,3.060555,6,32,2000,1
4,29,26,0,8.152825,2.178085,6,32,100,0
4,18,20,8,2.90393,1.52357,6,32,2000,1
4,22,24,7,2.44185,1.68404,6,32,100,0
4,23,29,6,4.84471,1.62016,6,32,100,0
4,29,30,5,2.929205,1.604345,6,32,2000,1
4,32,28,4,2.93872,2.34738,6,32,100,0
4,45,35,7,2.641735,1.7013,6,32,2000,1
5,37,31,8,3.78633,3.03186,1,31,100,0
5,27,30,5,4.66796,7.817105,1,31,2000,1
5,22,20,7,4.554865,4.74616,1,31,100,0
5,35,32,8,6.214075,3.66108,1,31,2000,1
5,43,35,2,4.67167,3.60532,1,31,100,0
5,42,40,7,4.570665,2.63713,1,31,2000,1
5,44,35,4,4.477765,4.317935,1,31,100,0
5,22,31,8,4.436205,3.43235,1,31,2000,1
5,40,31,8,5.143175,2.909785,1,31,2000,1
5,34,25,3,4.277525,3.597445,1,31,100,0
5,25,28,5,5.127955,3.198895,1,31,2000,1
5,30,32,3,5.08348,3.020795,1,31,100,0
5,28,29,6,4.459515,3.26324,1,31,2000,1
5,16,21,4,4.54652,3.259095,1,31,100,0
5,22,25,4,6.35374,7.07345,1,31,2000,1
5,16,20,2,3.96494,2.920295,1,31,100,0
5,36,32,7,3.92525,3.994985,1,31,2000,1
5,37,33,5,4.807325,4.027035,1,31,100,0
5,46,35,4,4.777725,5.91619,1,31,2000,1
5,27,20,1,4.489795,2.883055,1,31,100,0
5,23,22,7,4.20881,3.621705,1,31,2000,1
5,21,20,4,5.54334,3.431455,1,31,100,0
5,30,21,3,7.19741,3.00519,1,31,100,0
5,43,31,7,4.47655,4.02867,1,31,2000,1
5,32,25,4,5.253895,2.77529,1,31,100,0
5,38,30,7,4.166555,2.80301,1,31,2000,1
5,33,31,5,4.706025,2.14623,1,31,100,0
5,37,28,6,5.037235,2.618545,1,31,2000,1
5,25,20,3,4.22813,3.83065,1,31,100,0
5,25,29,5,6.784165,3.582685,1,31,2000,1
5,31,30,6,5.60878,2.555915,1,31,2000,1
5,36,31,5,4.1584,3.097655,1,31,100,0
5,32,20,2,4.25497,2.91274,1,31,100,0
5,44,29,7,4.886065,3.65041,1,31,2000,1
5,21,19,6,4.19363,3.29633,1,31,2000,1
5,31,25,4,4.590485,2.44649,1,31,100,0
5,29,22,4,5.54807,2.448665,1,31,100,0
5,21,20,7,3.88642,2.871135,1,31,2000,1
5,20,18,7,4.219775,2.654435,1,31,2000,1
5,30,20,3,5.41203,3.44951,1,31,100,0
5,41,33,6,4.25067,3.668715,2,36,100,0
5,44,37,8,3.787625,4.925715,2,36,2000,1
5,37,30,6,4.342395,2.934385,2,36,2000,1
5,47,28,4,4.39625,2.206665,2,36,100,0
5,23,22,6,3.961635,2.75241,2,36,2000,1
5,48,25,3,4.734435,2.152205,2,36,100,0
5,21,20,7,3.93094,2.81568,2,36,2000,1
5,30,25,2,5.220365,2.43957,2,36,100,0
5,48,36,6,5.26256,3.090725,2,36,2000,1
5,44,30,5,3.77787,2.17777,2,36,100,0
5,37,29,5,3.922305,2.81657,2,36,100,0
5,25,30,4,5.352465,2.739045,2,36,2000,1
5,24,25,3,3.644585,4.6696,2,36,100,0
5,42,40,6,7.739795,4.306985,2,36,2000,1
5,34,32,6,7.91538,2.630215,2,36,2000,1
5,27,28,3,3.903325,3.292965,2,36,100,0
5,33,25,6,4.84613,2.470375,2,36,2000,1
5,32,31,3,5.02242,3.0418,2,36,100,0
5,21,25,2,3.955365,3.383255,2,36,100,0
5,44,36,6,5.472295,3.53332,2,36,2000,1
5,47,40,7,3.94206,2.964495,2,36,2000,1
5,44,28,3,4.420795,2.796055,2,36,100,0
5,51,36,2,4.36163,4.393925,2,36,100,0
5,24,25,4,4.904865,3.05944,2,36,2000,1
5,30,29,5,5.872085,2.798905,2,36,2000,1
5,21,19,2,4.610415,3.19733,2,36,100,0
5,49,37,6,6.231745,3.54972,2,36,2000,1
5,28,21,4,4.43547,2.230475,2,36,100,0
5,33,30,6,4.49077,2.855095,2,36,2000,1
5,27,19,2,5.349085,3.86402,2,36,100,0
5,36,23,4,9.403205,4.680205,2,36,2000,1
5,43,28,2,4.271435,3.88111,2,36,100,0
5,21,18,6,4.79644,3.83853,2,36,2000,1
5,41,25,4,4.762185,4.004755,2,36,100,0
5,48,36,7,4.026845,3.440345,2,36,100,0
5,21,18,3,5.047445,4.09087,2,36,2000,1
5,26,24,5,7.285445,3.4493,2,36,2000,1
5,47,30,3,4.09152,2.817085,2,36,100,0
5,46,32,2,6.338995,3.73277,2,36,100,0
5,47,36,6,3.953685,3.07922,2,36,2000,1
5,61,40,4,3.534155,3.281995,3,50,100,0
5,46,40,5,4.575075,4.418565,3,50,2000,1
5,52,42,4,5.176265,2.49317,3,50,2000,1
5,46,45,2,7.04371,2.391,3,50,100,0
5,56,50,2,4.263335,3.0668,3,50,100,0
5,50,52,6,3.83641,2.68086,3,50,2000,1
5,44,45,4,3.789045,3.151895,3,50,100,0
5,38,29,3,5.427075,2.500335,3,50,2000,1
5,39,35,3,3.79605,3.0037,3,50,100,0
5,50,40,5,3.774005,4.9231,3,50,2000,1
5,56,35,5,5.71569,4.976395,3,50,2000,1
5,47,40,2,3.55494,2.40006,3,50,100,0
